review_id,product_name,product_category,review_text,rating,sentiment_label,reviewer_name,review_date,platform,verified_purchase,helpful_votes
7a70c6e6-f32,Havells Marathon 750W,mixer_grinders,Coupler breaks frequently. Plastic quality is very poor. Already replaced twice in 1.5 years. Bad design.,1,negative,Rajesh V.,2024-10-03,Amazon.in,True,120
8781e039-084,Havells ES-40 Premium,fans,Excellent fan! The motor quality is top-notch. Using it daily without any issues. Installation was smooth. Happy with the purchase.,5,positive,Tanvi I.,2024-10-03,Reliance Digital,True,94
9224a8db-12c,Havells Freshia AP-58,air_purifiers,The inaccurate readings makes it unusable at night. Posted on consumer forum as well. Defeats the purpose of having one in bedroom.,1,negative,Raghav C.,2024-10-03,Croma,True,1
b123cbaf-512,Havells Adonia Spin 25L,water_heaters,Leaking from the bottom. This is clearly a manufacturing defect. Warranty claim rejected saying it's installation issue. Very disappointed.,1,negative,Rekha J.,2024-10-03,Croma,True,0
a11a051b-9cf,Havells Capture 500W,mixer_grinders,Love the look and performance. The warranty gives peace of mind. Easy to clean and the locking mechanism is solid.,5,positive,Suresh L.,2024-10-03,Amazon.in,True,11
f3a77e34-9cf,Havells Carlo 5L,water_heaters,Havells geyser performing well for 1.5 years. Very happy with this purchase. Hot water in 10 minutes even in peak winter.,4,positive,Rahul S.,2024-10-03,Amazon.in,True,0
66f52fd6-15f,Havells ES-40 Premium,fans,Wobbling issue from day one. The product looks cheaply made. The technician came but couldn't fix it. Still waiting for replacement.,2,negative,Suresh L.,2024-10-03,Havells.com,True,0
c0ff4cf3-0c4,Havells Capture 500W,mixer_grinders,Havells quality at its best. The jars are sturdy and overload protection works great. Using it daily without any issues.,5,positive,Divya N.,2024-10-03,Reliance Digital,True,0
59a63217-5fe,Havells Monza EC 15L,water_heaters,Using this geyser for 1 month. No issues at all. Installation was done within 2 days of purchase. Perfect for Indian winters.,5,positive,Rahul S.,2024-10-04,Reliance Digital,True,0
3164f830-a32,Havells Nicola,fans,The air delivery stopped working after 1 year. No response from service center. Service center says it's not covered under warranty. Waste of money.,1,negative,Rekha J.,2024-10-04,Havells.com,True,91
0a222d9f-34d,Havells Momenta 750W,mixer_grinders,Makes perfect dosa batter and chutney. Service team was also helpful during installation. The 750W motor handles everything easily.,5,positive,Meera D.,2024-10-05,Havells.com,True,70
3f5c80e4-0c2,Havells Sprint 400mm,fans,Excellent fan! The timer function is top-notch. Service team was also helpful during installation. Installation was smooth. Happy with the purchase.,5,positive,Raghav C.,2024-10-05,Havells.com,True,6
9aebde16-8eb,Havells Puro Plus 25L,water_heaters,Works well in summer but struggles in winter. Good for the price but not premium. Expected more from Havells brand.,4,mixed,Priya M.,2024-10-05,Havells.com,True,138
9c541dac-569,Havells PowerGrind 1000W,mixer_grinders,Good for light grinding but struggles with hard items. Overall a decent product. The cord length is decent though.,3,mixed,Ajay G.,2024-10-05,Havells.com,True,0
f73a0682-3b6,Havells Carnival,fans,Wobbling issue from day one. Customer care is useless. The technician came but couldn't fix it. Still waiting for replacement.,1,negative,Manish C.,2024-10-05,Flipkart,True,0
9e566063-d38,Havells Smart LED WiFi,lighting,Color rendering is poor. Technician never showed up despite 3 complaints. Everything looks yellowish. Not true to advertised specs.,3,negative,Shruti R.,2024-10-05,Reliance Digital,True,21
a64b1607-399,Havells Leganza 4B,fans,The design stopped working after 2 weeks. Havells quality has gone down. Service center says it's not covered under warranty. Waste of money.,1,negative,Divya N.,2024-10-05,Reliance Digital,True,0
0dc1880b-66f,Havells Ventil Air DX,fans,Disappointed with the Havells Ventil Air DX. The vibration started within 2 weeks. The product looks cheaply made. Not expected from Havells.,1,negative,Venkat A.,2024-10-05,Croma,True,0
6ec9bb0d-bdf,Havells Stealth Air BLDC,fans,Premium quality fan from Havells. Much better than the Chinese alternatives. Energy efficient and stylish design. Goes well with my room decor.,3,positive,Manoj Z.,2024-10-06,Amazon.in,True,0
47751895-09f,Havells Adore LED 9W,lighting,Good brightness but dim output. Acceptable performance for daily use. Okay for the price point.,3,mixed,Shweta B.,2024-10-06,Flipkart,True,35
525f183d-a69,Havells LED Panel 18W,lighting,Smart bulb loses WiFi connection frequently. Technician never showed up despite 3 complaints. App is buggy and unresponsive.,2,negative,Nitin K.,2024-10-06,Croma,True,76
12c7e7ca-ba8,Havells Nicola,fans,Got this for my living room and couldn't be happier. The airflow is amazing even at medium speed. My family loves it.,5,positive,Rekha J.,2024-10-07,Amazon.in,True,122
b715a15d-6b2,Havells Monza EC 15L,water_heaters,"Heating is good but pressure valve issue. It's okay, nothing special. Could be better for the premium price.",3,mixed,Raghav C.,2024-10-07,Amazon.in,True,20
ff481521-201,Havells Instanio 3L,water_heaters,Leaking from the bottom. Havells quality has gone down. Warranty claim rejected saying it's installation issue. Very disappointed.,1,negative,Anjali N.,2024-10-07,Flipkart,True,0
c6be43a7-121,Havells SS-390 Metallic,fans,Bought the Havells SS-390 Metallic last week. The air delivery is great and it runs smoothly. The packaging was excellent. Worth every penny!,4,positive,Dhruv E.,2024-10-07,Reliance Digital,True,0
f89ee9e3-183,Havells Festiva,fans,Air flow is good but makes noise at speed 4 and 5. Has both pros and cons. Average experience overall.,2,mixed,Dhruv E.,2024-10-07,Croma,True,0
f77ec190-014,Havells Magnatron 15L,water_heaters,Water not heating properly. Takes 30+ minutes for lukewarm water. Misleading product description on website. Defective heating element perhaps.,1,negative,Shruti R.,2024-10-08,Flipkart,True,21
810a6d55-eaa,Havells Lumeno LED 15W,lighting,Bulb gets extremely hot. Will not recommend to anyone. Concerned about safety in enclosed fixtures.,2,negative,Shweta B.,2024-10-08,Havells.com,True,99
12752964-fed,Havells Nicola,fans,Using this Havells Nicola for 3 months now. Very satisfied with the performance. Much better than the Chinese alternatives. The BLDC motor saves a lot on electricity.,5,positive,Mohan U.,2024-10-08,Amazon.in,True,0
0f946386-a08,Havells Carnival,fans,Fan makes too much motor heating. Called customer care but no proper response. Regret not buying the Crompton/Bajaj alternative. Very frustrated.,1,negative,Rahul S.,2024-10-09,Reliance Digital,True,0
b2105122-0e4,Havells Nicola,fans,Design is superb but the remote control could be better. Works for basic needs. Okay for the price range.,2,mixed,Shruti R.,2024-10-09,Reliance Digital,True,115
3b02db86-1fb,Havells Puro Plus 25L,water_heaters,"Compact design, fits easily in bathroom. Sturdy construction. Heating element quality is excellent. Very satisfied customer.",5,positive,Sanjay U.,2024-10-09,Reliance Digital,True,103
35ed4568-dc5,Havells Pacer,fans,The timer function stopped working after 1 year. Going to switch to another brand now. Service center says it's not covered under warranty. Waste of money.,1,negative,Gaurav P.,2024-10-09,Amazon.in,True,124
fce4231d-0bf,Havells Lumeno LED 15W,lighting,Best LED bulb I've bought. Color temperature is perfect. Much better than the Chinese alternatives. Great value for money.,5,positive,Arun H.,2024-10-09,Reliance Digital,True,4
48883387-fdb,Havells Bello 25L,water_heaters,Decent geyser but the energy rating needs improvement. Has both pros and cons. Okay product overall.,4,mixed,Arjun Y.,2024-10-09,Havells.com,True,0
9f7d16bd-ff3,Havells SS-390 Metallic,fans,Good fan for the price but vibration. Acceptable performance for daily use. Would have been 5 stars otherwise.,2,mixed,Divya N.,2024-10-09,Flipkart,True,23
08fb519d-d21,Havells Adore LED 9W,lighting,Installed 10 of these in my home. Will buy more Havells products. Consistent brightness and great build quality.,4,positive,Sanjay U.,2024-10-09,Croma,True,0
fb4c7166-96f,Havells Carnival,fans,Bought the Havells Carnival recently. The air delivery is wonderful and it runs efficiently. My neighbor also bought one after seeing mine. Worth every penny!,4,positive,Arun H.,2024-10-09,Croma,True,88
b7cde0b8-cdc,Havells SS-390 Metallic,fans,Fan makes too much wobbling. Called customer care but no proper response. The product looks cheaply made. Very frustrated.,2,negative,Raghav C.,2024-10-10,Croma,True,47
c28c1bb2-a62,Havells Studio AP-22,air_purifiers,Filter replacement cost is too high. Technician never showed up despite 3 complaints. Rs 3000+ for HEPA filter is unacceptable.,3,negative,Priya M.,2024-10-10,Amazon.in,True,26
b1d7f383-228,Havells Freshia AP-46,air_purifiers,PM2.5 readings dropped from 200+ to below 30. Sturdy construction. Worth the investment for health.,5,positive,Karthik S.,2024-10-10,Flipkart,True,39
81f02895-5bd,Havells Instanio 3L,water_heaters,Havells geyser performing well for 1.5 years. Recommend to everyone. Hot water in 10 minutes even in peak winter.,5,positive,Nitin K.,2024-10-10,Amazon.in,False,0
70c14f60-be4,Havells Vitonica 500W,mixer_grinders,Design is premium but vibration is a concern. Has both pros and cons. Needs improvement in build quality.,2,mixed,Dhruv E.,2024-10-10,Croma,True,0
12ffb632-828,Havells Capture 500W,mixer_grinders,Coupler breaks frequently. The product looks cheaply made. Already replaced twice in 2 months. Bad design.,2,negative,Rina Q.,2024-10-10,Flipkart,True,123
d8093db5-074,Havells Freshia AP-58,air_purifiers,Noticed significant improvement in allergies after using this. The packaging was excellent. Real-time display is helpful.,5,positive,Venkat A.,2024-10-11,Croma,True,13
3da18adc-a14,Havells Pacer,fans,Excellent fan! The air delivery is top-notch. Will buy more Havells products. Installation was smooth. Happy with the purchase.,4,positive,Divya N.,2024-10-11,Flipkart,True,0
0ed4e008-b21,Havells Quatro 15L,water_heaters,Using this geyser for 2 weeks. No issues at all. Build quality is premium. Perfect for Indian winters.,4,positive,Dhruv E.,2024-10-11,Amazon.in,True,81
ca2a7466-247,Havells Momenta 750W,mixer_grinders,Makes perfect dosa batter and chutney. Service team was also helpful during installation. The 750W motor handles everything easily.,4,positive,Nitin K.,2024-10-11,Croma,False,0
9fac89ab-66d,Havells Bello 25L,water_heaters,Quick heating and energy efficient. Sturdy construction. The temperature control knob works perfectly. Good build quality.,5,positive,Vivek Y.,2024-10-11,Reliance Digital,True,0
984d0da0-fcb,Havells Marathon 750W,mixer_grinders,Makes perfect dosa batter and chutney. Energy savings are noticeable on the electricity bill. The 750W motor handles everything easily.,5,positive,Harsh L.,2024-10-11,Havells.com,True,0
458a11d8-fa5,Havells Sprint Mixer 600W,mixer_grinders,"Love the look and performance. Even after months, performance hasn't degraded. Easy to clean and the locking mechanism is solid.",3,positive,Divya N.,2024-10-11,Havells.com,True,0
0816a098-9e0,Havells PowerGrind 1000W,mixer_grinders,Works fine for daily use but switch malfunction. Has both pros and cons. Average mixer for the price.,3,mixed,Shruti R.,2024-10-12,Havells.com,True,0
5d90f7bd-669,Havells ES-40 Premium,fans,"Best ceiling fan I've used. The LED light makes it stand out. Even after months, performance hasn't degraded. Recommended for anyone looking for a quality fan.",5,positive,Mohan U.,2024-10-12,Flipkart,True,0
ad2ff66e-bda,Havells Freshia AP-46,air_purifiers,"Decent product but filter life is less than claimed. It's okay, nothing special. Running cost is high.",3,mixed,Raghav C.,2024-10-12,Reliance Digital,True,85
a2523816-5b8,Havells Ventil Air DX,fans,Best ceiling fan I've used. The motor quality makes it stand out. Installation was done within 2 days of purchase. Recommended for anyone looking for a quality fan.,5,positive,Kamini F.,2024-10-12,Reliance Digital,True,39
5b90a234-c03,Havells Quatro 15L,water_heaters,Decent geyser but the temperature control needs improvement. Not the best but not the worst either. Okay product overall.,2,mixed,Sunita W.,2024-10-12,Havells.com,True,1
c92c67d5-d95,Havells Sprint 400mm,fans,Using this Havells Sprint 400mm for 2 weeks now. Very satisfied with the performance. Havells has maintained its quality. The BLDC motor saves a lot on electricity.,5,positive,Shruti R.,2024-10-12,Havells.com,False,28
6886083a-e23,Havells Vitonica 500W,mixer_grinders,"Makes perfect dosa batter and chutney. Even after months, performance hasn't degraded. The 750W motor handles everything easily.",1,positive,Suresh L.,2024-10-13,Havells.com,True,0
d9df77de-59f,Havells Pacer,fans,Fan makes too much clicking sound. Called customer care but no proper response. Complete waste of money. Very frustrated.,1,negative,Sunita W.,2024-10-13,Amazon.in,True,23
fd5c0bb2-8c8,Havells Sprint Mixer 600W,mixer_grinders,Best mixer grinder for the price. Recommend to everyone. Wet and dry grinding both are great. Highly recommend.,4,positive,Amit K.,2024-10-13,Amazon.in,True,0
314e88f9-2c9,Havells Sprint Mixer 600W,mixer_grinders,Blade assembly rusted within 2 weeks. Filed a complaint with consumer court. Quality has gone down significantly in recent models.,2,negative,Nitin K.,2024-10-13,Flipkart,True,35
78a3f615-72a,Havells Bello 25L,water_heaters,Excellent water heater. Heats water in 8 minutes. Will buy more Havells products. The safety features are great.,5,positive,Rohit E.,2024-10-14,Amazon.in,True,62
b746f805-638,Havells Momenta 750W,mixer_grinders,Blade assembly rusted within 8 months. Posted on consumer forum as well. Quality has gone down significantly in recent models.,1,negative,Tanvi I.,2024-10-14,Reliance Digital,True,0
614a7c31-68b,Havells Ventil Air DX,fans,"Design is wonderful but the LED light could be better. It's okay, nothing special. Okay for the price range.",3,mixed,Nitin K.,2024-10-14,Flipkart,True,0
